Node1	Node2	Net	MolName
MOL005443	CDK1	target	Batatasin I
MOL005443	CXCR2	target	Batatasin I
MOL005443	SHBG	target	Batatasin I
MOL005443	TYMS	target	Batatasin I
MOL005443	PTGS2	target	Batatasin I
MOL005443	MAOA	target	Batatasin I
MOL005443	KDR	target	Batatasin I
MOL005443	ALPL	target	Batatasin I
MOL005443	FLT3	target	Batatasin I
MOL005443	HSD11B1	target	Batatasin I
MOL005443	MAPK8	target	Batatasin I
MOL005443	SRC	target	Batatasin I
MOL005443	PRKCA	target	Batatasin I
MOL005443	HSP90AB1	target	Batatasin I
MOL005443	BACE2	target	Batatasin I
MOL005443	ABCB1	target	Batatasin I
MOL005443	HDAC6	target	Batatasin I
MOL005443	PARP1	target	Batatasin I
MOL005444	CYP19A1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	NR3C1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	ALOX15	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	TTR	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	TYR	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	IGF1R	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	MMP9	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	MMP1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	MMP2	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	FTO	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	ESR1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	ESR2	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	HSP90AA1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	HSD17B3	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	PARP1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	BRAF	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	HMGCR	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	DRD2	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	INSR	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	RAF1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	FGFR1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	CA2	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	CDK1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	MAPK14	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	TGFBR1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	HTR2A	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	CYP24A1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	RPS6KA3	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	ALB	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	HSP90AB1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	KIT	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	JAK3	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	JAK2	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	ALPL	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	HTR1A	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	CYP11B1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	CYP11B2	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	QDPR	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	SRD5A1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	F3	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	CAPN1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	POLB	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	PRKCA	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	TYMS	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	PRKACA	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	PLA2G2A	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	PIK3CG	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	HDAC6	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	CA3	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	SHBG	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	ERBB2	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	FAAH	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	PTK6	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	ACVR1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	DHFR	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	MAPK3	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	TNKS	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	CDK2	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	CDK4	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	RIPK2	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	PIM1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	ADAM17	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005444	SERPINE1	target	3-[2-(3-hydroxyphenyl)ethyl]-5-methoxyphenol
MOL005446	HMGCR	target	Batatasin IV
MOL005446	CYP19A1	target	Batatasin IV
MOL005446	TYR	target	Batatasin IV
MOL005446	HTR2A	target	Batatasin IV
MOL005446	ESR1	target	Batatasin IV
MOL005446	ESR2	target	Batatasin IV
MOL005446	ALOX15	target	Batatasin IV
MOL005446	MMP9	target	Batatasin IV
MOL005446	MMP1	target	Batatasin IV
MOL005446	MMP2	target	Batatasin IV
MOL005446	DRD2	target	Batatasin IV
MOL005446	FTO	target	Batatasin IV
MOL005446	FGFR1	target	Batatasin IV
MOL005446	BRAF	target	Batatasin IV
MOL005446	HSD17B3	target	Batatasin IV
MOL005446	CA2	target	Batatasin IV
MOL005446	PIK3CG	target	Batatasin IV
MOL005446	PARP1	target	Batatasin IV
MOL005446	NR3C1	target	Batatasin IV
MOL005446	PTGS2	target	Batatasin IV
MOL005446	ERBB2	target	Batatasin IV
MOL005446	RPS6KA3	target	Batatasin IV
MOL005446	HTR1A	target	Batatasin IV
MOL005446	CXCR2	target	Batatasin IV
MOL005446	DYRK1A	target	Batatasin IV
MOL005446	PLA2G7	target	Batatasin IV
MOL005446	HSP90AA1	target	Batatasin IV
MOL005446	TNKS	target	Batatasin IV
MOL005446	HDAC6	target	Batatasin IV
MOL005446	HDAC1	target	Batatasin IV
MOL005446	ALPL	target	Batatasin IV
MOL005446	HDAC7	target	Batatasin IV
MOL005446	CDK1	target	Batatasin IV
MOL005446	HDAC4	target	Batatasin IV
MOL005446	IDO1	target	Batatasin IV
MOL005446	RAF1	target	Batatasin IV
MOL005446	DHFR	target	Batatasin IV
MOL005446	PIM1	target	Batatasin IV
MOL005446	DNM1	target	Batatasin IV
MOL005446	ADORA1	target	Batatasin IV
MOL005446	CYP11B2	target	Batatasin IV
MOL005446	QDPR	target	Batatasin IV
MOL005446	RET	target	Batatasin IV
MOL005446	HDAC9	target	Batatasin IV
MOL005446	TYMS	target	Batatasin IV
MOL005446	PRKD1	target	Batatasin IV
MOL005446	CYP11B1	target	Batatasin IV
MOL005446	HSD11B1	target	Batatasin IV
MOL005446	TTR	target	Batatasin IV
MOL005446	HDAC2	target	Batatasin IV
MOL005446	PLA2G2A	target	Batatasin IV
MOL005446	MSR1	target	Batatasin IV
MOL005446	CHRNA3	target	Batatasin IV
MOL005446	MAPKAPK2	target	Batatasin IV
MOL005446	BACE1	target	Batatasin IV
MOL005446	TOP1	target	Batatasin IV
MOL005446	NOS1	target	Batatasin IV
MOL005446	NOS3	target	Batatasin IV
MOL005446	FLT3	target	Batatasin IV
MOL005446	MTOR	target	Batatasin IV
MOL005446	FLT1	target	Batatasin IV
MOL005446	PDGFRB	target	Batatasin IV
MOL005446	PDGFRA	target	Batatasin IV
MOL005446	BACE2	target	Batatasin IV
MOL005446	CDK2	target	Batatasin IV
MOL005446	KIT	target	Batatasin IV
MOL005448	SLC1A1	target	Leucinum
MOL005448	GRM4	target	Leucinum
MOL005448	GRIK1	target	Leucinum
MOL005449	RNPEP	target	h-Met-h
MOL005449	GABBR1	target	h-Met-h
MOL005455	SHBG	target	(-)-ABA
MOL005455	PPARG	target	(-)-ABA
MOL005455	SRD5A2	target	(-)-ABA
MOL005455	CYP19A1	target	(-)-ABA
MOL005455	RARB	target	(-)-ABA
MOL005455	RXRA	target	(-)-ABA
MOL005455	ALOX15	target	(-)-ABA
MOL005455	NR3C1	target	(-)-ABA
MOL005455	AMPD2	target	(-)-ABA
MOL005455	PRKCA	target	(-)-ABA
MOL005455	RASGRP3	target	(-)-ABA
MOL005455	CDK2	target	(-)-ABA
MOL005455	CTNNB1	target	(-)-ABA
MOL005455	PGR	target	(-)-ABA
MOL005455	ITGAL	target	(-)-ABA
MOL005455	NOS2	target	(-)-ABA
MOL005455	ALOX5	target	(-)-ABA
MOL005455	ACE	target	(-)-ABA
MOL005455	PARP1	target	(-)-ABA
MOL005455	PIM1	target	(-)-ABA
MOL005455	SLC22A12	target	(-)-ABA
MOL005459	IL2	target	Diosgenin-3-O-beta-D-glucopyranoside
MOL005459	STAT3	target	Diosgenin-3-O-beta-D-glucopyranoside
MOL005459	BCL2L1	target	Diosgenin-3-O-beta-D-glucopyranoside
MOL005459	MAPK14	target	Diosgenin-3-O-beta-D-glucopyranoside
MOL005459	PPP2CA	target	Diosgenin-3-O-beta-D-glucopyranoside
MOL005459	F2	target	Diosgenin-3-O-beta-D-glucopyranoside
MOL005459	S1PR1	target	Diosgenin-3-O-beta-D-glucopyranoside
MOL005459	TYMS	target	Diosgenin-3-O-beta-D-glucopyranoside
MOL005459	HSD11B2	target	Diosgenin-3-O-beta-D-glucopyranoside
MOL005460	IL2	target	ophipogonin D_qt
MOL005460	NR1H3	target	ophipogonin D_qt
MOL005460	ALK	target	ophipogonin D_qt
MOL005460	NR1H4	target	ophipogonin D_qt
MOL005460	MDM2	target	ophipogonin D_qt
MOL005460	KCNA3	target	ophipogonin D_qt
MOL005460	CCR1	target	ophipogonin D_qt
MOL005460	SMO	target	ophipogonin D_qt
MOL005460	SHH	target	ophipogonin D_qt
MOL005460	CRHR1	target	ophipogonin D_qt
MOL005460	CSF1R	target	ophipogonin D_qt
MOL005460	FLT1	target	ophipogonin D_qt
MOL005460	PDGFRB	target	ophipogonin D_qt
MOL005460	KIT	target	ophipogonin D_qt
MOL005460	IGF1R	target	ophipogonin D_qt
MOL005460	FLT3	target	ophipogonin D_qt
MOL005460	INSR	target	ophipogonin D_qt
MOL005460	RET	target	ophipogonin D_qt
MOL005460	LCK	target	ophipogonin D_qt
MOL005460	SYK	target	ophipogonin D_qt
MOL005460	SRC	target	ophipogonin D_qt
MOL005460	FGFR3	target	ophipogonin D_qt
MOL005460	ZAP70	target	ophipogonin D_qt
MOL005460	NTRK1	target	ophipogonin D_qt
MOL005460	JAK2	target	ophipogonin D_qt
MOL005460	LYN	target	ophipogonin D_qt
MOL005460	FGR	target	ophipogonin D_qt
MOL005460	NTRK2	target	ophipogonin D_qt
MOL005460	BRAF	target	ophipogonin D_qt
MOL005460	TYRO3	target	ophipogonin D_qt
MOL005460	MERTK	target	ophipogonin D_qt
MOL005460	NTRK3	target	ophipogonin D_qt
MOL005460	IL6ST	target	ophipogonin D_qt
MOL005460	GRIN2A	target	ophipogonin D_qt
MOL005460	NR1I2	target	ophipogonin D_qt
MOL005460	GRIA2	target	ophipogonin D_qt
MOL005460	TACR1	target	ophipogonin D_qt
MOL005460	MAPK14	target	ophipogonin D_qt
MOL005460	PTGS1	target	ophipogonin D_qt
MOL005460	CYP24A1	target	ophipogonin D_qt
MOL005460	CCND3	target	ophipogonin D_qt
MOL005460	ITGAL	target	ophipogonin D_qt
MOL005460	CDK6	target	ophipogonin D_qt
MOL005460	CDK4	target	ophipogonin D_qt
MOL005460	CYP2C9	target	ophipogonin D_qt
MOL005460	CYP3A4	target	ophipogonin D_qt
MOL005464	CYP19A1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	NR3C1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PGR	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	AR	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	HSD11B1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	CYP17A1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	SERPINA6	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	SHBG	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	MAPK3	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PRKCH	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PTPN11	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	SIGMAR1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	ALOX5	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PTPN2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	BACE1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	BCHE	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	IDO1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	ESR1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	ESR2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	HSD11B2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	NOS2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	JAK1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	JAK2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	CYP11B1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	CYP11B2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	HMGCR	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	JAK3	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	TYK2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	HAO1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	IGF1R	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PTPN6	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PRKCA	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	EDNRA	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	HSD17B3	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	KCNH2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	EGFR	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	C5AR1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	CDK1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PRKCD	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PRKCB	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PRKCQ	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	RASGRP1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	CHRM1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	CHRM3	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	F2R	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	P2RX7	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	ADA	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	MTNR1B	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	CA4	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	KCNA3	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	SRD5A2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	IL6	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PIM1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	CHRNA3	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	DRD2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	DRD4	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	FABP4	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	MDM2	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	F10	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	PARP1	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	SLC6A4	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005464	ADAM17	target	(3S,4aS,4bS,8R,8aS,10aR)-3-hydroxy-1,1,4a,8-tetramethyl-7-vinyl-3,4,4b,8,8a,9,10,10a-octahydrophenanthrene-2,5-dione
MOL005466	CYP19A1	target	1,3,6-trihydroxy-8-(3-hydroxy-3-methyl-butyl)-7-methoxy-2-(3-methylbut-2-enyl)xanthone
MOL005466	RELA	target	1,3,6-trihydroxy-8-(3-hydroxy-3-methyl-butyl)-7-methoxy-2-(3-methylbut-2-enyl)xanthone
MOL005466	ALOX15	target	1,3,6-trihydroxy-8-(3-hydroxy-3-methyl-butyl)-7-methoxy-2-(3-methylbut-2-enyl)xanthone
MOL005466	PTGS1	target	1,3,6-trihydroxy-8-(3-hydroxy-3-methyl-butyl)-7-methoxy-2-(3-methylbut-2-enyl)xanthone
MOL005466	PTGS2	target	1,3,6-trihydroxy-8-(3-hydroxy-3-methyl-butyl)-7-methoxy-2-(3-methylbut-2-enyl)xanthone
MOL005466	NFKB1	target	1,3,6-trihydroxy-8-(3-hydroxy-3-methyl-butyl)-7-methoxy-2-(3-methylbut-2-enyl)xanthone
MOL005466	CTNNB1	target	1,3,6-trihydroxy-8-(3-hydroxy-3-methyl-butyl)-7-methoxy-2-(3-methylbut-2-enyl)xanthone
MOL005466	SRC	target	1,3,6-trihydroxy-8-(3-hydroxy-3-methyl-butyl)-7-methoxy-2-(3-methylbut-2-enyl)xanthone
