#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HSP90AB1	MAPT	9606.ENSP00000360609	9606.ENSP00000340820	0	0	0	0	0	0.875	0	0.322	0.912
HSP90AB1	HSPA1A	9606.ENSP00000360609	9606.ENSP00000364802	0	0	0	0	0.317	0.815	0.600	0.741	0.985
HSP90AB1	SRC	9606.ENSP00000360609	9606.ENSP00000362680	0	0	0	0	0	0.488	0.900	0.887	0.993
HSP90AB1	HSPA8	9606.ENSP00000360609	9606.ENSP00000432083	0	0	0	0	0.641	0.840	0.600	0.862	0.996
HSP90B1	TLR4	9606.ENSP00000299767	9606.ENSP00000363089	0	0	0	0	0	0.225	0	0.877	0.900
HSP90B1	HSPA5	9606.ENSP00000299767	9606.ENSP00000324173	0	0	0	0	0.974	0.753	0.360	0.980	0.999
HSPA1A	MAPK1	9606.ENSP00000364802	9606.ENSP00000215832	0	0	0	0	0	0.104	0.900	0.255	0.927
HSPA1A	NR3C1	9606.ENSP00000364802	9606.ENSP00000231509	0	0	0	0	0	0.288	0.650	0.669	0.910
HSPA1A	HSPB1	9606.ENSP00000364802	9606.ENSP00000248553	0	0	0	0	0.093	0.141	0.800	0.798	0.964
HSPA1A	MAPK3	9606.ENSP00000364802	9606.ENSP00000263025	0	0	0	0	0	0.187	0.900	0.385	0.945
HSPA1A	TP53	9606.ENSP00000364802	9606.ENSP00000269305	0	0	0	0	0	0.752	0.900	0.955	0.998
HSPA1A	HSPA5	9606.ENSP00000364802	9606.ENSP00000324173	0	0	0.448	0.965	0.220	0.747	0.600	0.765	0.917
HSPA1A	JAK2	9606.ENSP00000364802	9606.ENSP00000371067	0	0	0	0	0	0.146	0.900	0.201	0.925
HSPA1A	HSPA8	9606.ENSP00000364802	9606.ENSP00000432083	0	0	0.449	0.983	0.062	0.735	0.800	0.848	0.947
HSPA5	SIGMAR1	9606.ENSP00000324173	9606.ENSP00000277010	0	0	0	0	0.062	0.185	0	0.988	0.990
HSPA5	PLG	9606.ENSP00000324173	9606.ENSP00000308938	0	0	0	0	0	0.058	0	0.948	0.950
HSPA5	VCP	9606.ENSP00000324173	9606.ENSP00000351777	0.046	0	0	0	0.154	0.211	0	0.869	0.906
HSPA5	HSPA8	9606.ENSP00000324173	9606.ENSP00000432083	0	0	0.448	0.966	0.235	0.748	0.600	0.815	0.919
HSPA5	SNCA	9606.ENSP00000324173	9606.ENSP00000338345	0	0	0	0	0	0.130	0.800	0.792	0.960
HSPA5	IGFBP3	9606.ENSP00000324173	9606.ENSP00000370473	0	0	0	0	0	0	0	0.978	0.978
HSPA8	HSPB1	9606.ENSP00000432083	9606.ENSP00000248553	0	0	0	0	0.066	0.347	0.800	0.800	0.972
HSPA8	PIK3C2A	9606.ENSP00000432083	9606.ENSP00000265970	0	0	0	0	0.053	0.181	0.900	0.072	0.918
HSPA8	TP53	9606.ENSP00000432083	9606.ENSP00000269305	0	0	0	0	0	0.874	0	0.986	0.998
HSPA8	LRRK2	9606.ENSP00000432083	9606.ENSP00000298910	0.050	0	0	0	0.049	0.888	0	0.464	0.939
HSPA8	SNCA	9606.ENSP00000432083	9606.ENSP00000338345	0	0	0	0	0	0.751	0	0.969	0.992
HSPA8	MAPT	9606.ENSP00000432083	9606.ENSP00000340820	0	0	0	0	0	0.884	0	0.833	0.979
HSPA8	VCP	9606.ENSP00000432083	9606.ENSP00000351777	0.046	0	0	0	0.128	0.776	0	0.751	0.947
HSPB1	MAPK14	9606.ENSP00000248553	9606.ENSP00000229795	0	0	0	0	0	0.363	0.900	0.794	0.985
HSPB1	MAPK11	9606.ENSP00000248553	9606.ENSP00000333685	0	0	0	0	0	0.164	0.900	0.540	0.958
HSPB1	TP53	9606.ENSP00000248553	9606.ENSP00000269305	0	0	0	0	0	0.848	0	0.760	0.962
HSPB1	MAPKAPK2	9606.ENSP00000248553	9606.ENSP00000356070	0	0	0	0	0.062	0.925	0.900	0.761	0.998
HTR1A	SLC6A4	9606.ENSP00000316244	9606.ENSP00000261707	0	0	0	0	0	0.057	0	0.981	0.982
HTR2A	SLC6A4	9606.ENSP00000437737	9606.ENSP00000261707	0	0	0	0	0	0.057	0	0.912	0.914
ICAM1	SELP	9606.ENSP00000264832	9606.ENSP00000263686	0	0	0	0	0.062	0	0	0.943	0.945
ICAM1	STAT3	9606.ENSP00000264832	9606.ENSP00000264657	0	0	0	0	0.085	0	0.900	0.627	0.962
ICAM1	SELE	9606.ENSP00000264832	9606.ENSP00000331736	0	0	0	0	0.061	0	0	0.915	0.916
ICAM1	VCAM1	9606.ENSP00000264832	9606.ENSP00000294728	0	0	0	0	0.069	0	0	0.928	0.930
ICAM1	S1PR1	9606.ENSP00000264832	9606.ENSP00000305416	0	0	0	0	0.062	0	0.900	0.510	0.950
ICAM1	ITGAL	9606.ENSP00000264832	9606.ENSP00000349252	0	0	0	0	0.091	0.972	0.900	0.989	0.999
IDO1	MAOA	9606.ENSP00000430950	9606.ENSP00000340684	0	0	0	0	0	0	0.900	0.180	0.914
IDO1	TDO2	9606.ENSP00000430950	9606.ENSP00000444788	0	0	0	0	0	0	0.800	0.862	0.971
IGF1R	MAPK1	9606.ENSP00000268035	9606.ENSP00000215832	0	0	0	0.570	0	0.148	0.900	0.653	0.935
IGF1R	RPS6KB1	9606.ENSP00000268035	9606.ENSP00000225577	0	0	0	0.553	0.056	0.119	0.900	0.839	0.943
IGF1R	PLCG1	9606.ENSP00000268035	9606.ENSP00000244007	0	0	0	0	0.062	0.142	0.800	0.601	0.927
IGF1R	RAF1	9606.ENSP00000268035	9606.ENSP00000251849	0	0	0	0.586	0	0	0.900	0.588	0.923
IGF1R	MDM2	9606.ENSP00000268035	9606.ENSP00000258149	0	0	0	0	0	0.880	0.600	0.779	0.988
IGF1R	MAPK3	9606.ENSP00000268035	9606.ENSP00000263025	0	0	0	0.568	0	0.148	0.900	0.739	0.939
IGF1R	STAT3	9606.ENSP00000268035	9606.ENSP00000264657	0	0	0	0	0	0.707	0	0.766	0.929
IGF1R	ITGB1	9606.ENSP00000268035	9606.ENSP00000379350	0	0	0	0	0.056	0.478	0	0.833	0.910
IGF1R	PRKACA	9606.ENSP00000268035	9606.ENSP00000309591	0	0	0	0.576	0.063	0.101	0.900	0.092	0.910
IGF1R	PIK3CD	9606.ENSP00000268035	9606.ENSP00000366563	0	0	0	0	0.063	0.202	0.800	0.510	0.917
IGF1R	PRKD1	9606.ENSP00000268035	9606.ENSP00000333568	0	0	0	0.543	0	0.213	0.900	0.202	0.924
IGF1R	JAK2	9606.ENSP00000268035	9606.ENSP00000371067	0	0	0	0.564	0	0.471	0.800	0.905	0.933
IGF1R	PRKCD	9606.ENSP00000268035	9606.ENSP00000378217	0	0	0	0.551	0.063	0.275	0.900	0.430	0.939
IGF1R	SRC	9606.ENSP00000268035	9606.ENSP00000362680	0	0	0	0.711	0	0.470	0.900	0.943	0.959
IGF1R	INSR	9606.ENSP00000268035	9606.ENSP00000303830	0	0	0	0.957	0.062	0.854	0.800	0.983	0.971
IGF1R	PTPN11	9606.ENSP00000268035	9606.ENSP00000340944	0	0	0	0	0.062	0.712	0.900	0.977	0.999
IGFBP3	MMP2	9606.ENSP00000370473	9606.ENSP00000219070	0	0	0	0	0.196	0.213	0.900	0.392	0.956
IGFBP3	TP53	9606.ENSP00000370473	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.653	0.963
IGFBP3	PLG	9606.ENSP00000370473	9606.ENSP00000308938	0	0	0	0	0	0.462	0.900	0.806	0.988
IGFBP3	MMP1	9606.ENSP00000370473	9606.ENSP00000322788	0	0	0	0	0.142	0.213	0.900	0.335	0.949
IGFBP3	MAPK8	9606.ENSP00000370473	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.198	0.916
IGFBP3	RXRA	9606.ENSP00000370473	9606.ENSP00000419692	0	0	0	0	0.062	0.270	0	0.952	0.964
IKBKB	TNFRSF1A	9606.ENSP00000430684	9606.ENSP00000162749	0	0	0	0	0.062	0.896	0.900	0.779	0.997
IKBKB	NGFR	9606.ENSP00000430684	9606.ENSP00000172229	0	0	0	0	0	0.282	0.900	0.280	0.943
IKBKB	TAB1	9606.ENSP00000430684	9606.ENSP00000216160	0	0	0	0	0.065	0.362	0.900	0.821	0.987
IKBKB	NFKBIA	9606.ENSP00000430684	9606.ENSP00000216797	0	0	0	0	0.062	0.996	0.900	0.983	0.999
IKBKB	RIPK2	9606.ENSP00000430684	9606.ENSP00000220751	0	0	0	0	0	0	0.900	0.458	0.943
IKBKB	NFKB1	9606.ENSP00000430684	9606.ENSP00000226574	0	0	0	0	0.062	0.963	0.900	0.860	0.999
IKBKB	PRKCQ	9606.ENSP00000430684	9606.ENSP00000263125	0	0	0	0.565	0.063	0.848	0.900	0.637	0.988
IKBKB	NOD2	9606.ENSP00000430684	9606.ENSP00000300589	0	0	0	0	0	0	0.900	0.459	0.943
IKBKB	PRKCB	9606.ENSP00000430684	9606.ENSP00000305355	0	0	0	0.565	0	0.688	0.900	0.431	0.973
IKBKB	MAP3K7	9606.ENSP00000430684	9606.ENSP00000358335	0	0	0	0.570	0.065	0.897	0.900	0.867	0.993
IKBKB	IRAK1	9606.ENSP00000430684	9606.ENSP00000358997	0	0	0	0.551	0.065	0.486	0.900	0.779	0.965
IKBKB	TLR4	9606.ENSP00000430684	9606.ENSP00000363089	0	0	0	0	0	0.089	0.900	0.707	0.971
IKBKB	RELA	9606.ENSP00000430684	9606.ENSP00000384273	0	0	0	0	0.063	0.881	0.900	0.845	0.998
IKBKB	IRAK4	9606.ENSP00000430684	9606.ENSP00000390651	0	0	0	0.580	0.062	0	0.900	0.629	0.927
IKBKB	TNF	9606.ENSP00000430684	9606.ENSP00000398698	0	0	0	0	0.062	0.696	0.900	0.811	0.993
IKBKB	PRKCA	9606.ENSP00000430684	9606.ENSP00000408695	0	0	0	0.567	0	0.285	0.900	0.325	0.935
IKBKB	NTRK1	9606.ENSP00000430684	9606.ENSP00000431418	0	0	0	0.548	0	0	0.900	0.181	0.906
IKBKB	MAP3K14	9606.ENSP00000430684	9606.ENSP00000482657	0	0	0	0.550	0.065	0.874	0.900	0.475	0.989
IKBKE	TBK1	9606.ENSP00000464030	9606.ENSP00000329967	0	0	0	0.936	0	0.870	0.900	0.979	0.987
IKBKE	PTPN11	9606.ENSP00000464030	9606.ENSP00000340944	0	0	0	0	0.062	0.078	0.900	0.080	0.909
IKBKE	STAT1	9606.ENSP00000464030	9606.ENSP00000354394	0	0	0	0	0.085	0.140	0.800	0.467	0.904
IKBKE	TNF	9606.ENSP00000464030	9606.ENSP00000398698	0	0	0	0	0.115	0.866	0	0.637	0.953
IL2	MAPK1	9606.ENSP00000226730	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.346	0.931
IL2	RPS6KB1	9606.ENSP00000226730	9606.ENSP00000225577	0	0	0	0	0	0	0.900	0.370	0.934
IL2	MAPK11	9606.ENSP00000226730	9606.ENSP00000333685	0	0	0	0	0	0	0.900	0.175	0.913
IL2	IL6	9606.ENSP00000226730	9606.ENSP00000385675	0	0	0	0	0	0	0	0.914	0.914
IL2	PRKCB	9606.ENSP00000226730	9606.ENSP00000305355	0	0	0	0	0	0	0.900	0.204	0.916
IL2	PTK2B	9606.ENSP00000226730	9606.ENSP00000380638	0	0	0	0	0	0	0.900	0.312	0.928
IL2	TERT	9606.ENSP00000226730	9606.ENSP00000309572	0	0	0	0	0	0	0.900	0.325	0.929
IL2	TNF	9606.ENSP00000226730	9606.ENSP00000398698	0	0	0	0	0	0	0	0.933	0.933
IL2	MAPK8	9606.ENSP00000226730	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.401	0.937
IL2	MAPK14	9606.ENSP00000226730	9606.ENSP00000229795	0	0	0	0	0	0	0.900	0.412	0.938
IL2	PTPN11	9606.ENSP00000226730	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0.497	0.947
IL2	MAPK3	9606.ENSP00000226730	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.523	0.950
IL2	SYK	9606.ENSP00000226730	9606.ENSP00000364907	0	0	0	0	0	0	0.900	0.560	0.954
IL2	MTOR	9606.ENSP00000226730	9606.ENSP00000354558	0	0	0	0	0	0	0.900	0.607	0.959
IL2	STAT1	9606.ENSP00000226730	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.702	0.968
IL2	JUN	9606.ENSP00000226730	9606.ENSP00000360266	0	0	0	0	0	0.270	0.900	0.619	0.969
IL2	STAT3	9606.ENSP00000226730	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.715	0.970
IL2	RELA	9606.ENSP00000226730	9606.ENSP00000384273	0	0	0	0	0	0.486	0.900	0.500	0.972
IL2	LCK	9606.ENSP00000226730	9606.ENSP00000337825	0	0	0	0	0	0	0.900	0.754	0.974
IL2	JAK1	9606.ENSP00000226730	9606.ENSP00000343204	0	0	0	0	0	0	0.900	0.843	0.983
IL2	STAT5B	9606.ENSP00000226730	9606.ENSP00000293328	0	0	0	0	0	0	0.900	0.944	0.994
IL2	JAK3	9606.ENSP00000226730	9606.ENSP00000391676	0	0	0	0	0	0	0.900	0.961	0.995
IL6	MAPK1	9606.ENSP00000385675	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.589	0.957
IL6	MMP2	9606.ENSP00000385675	9606.ENSP00000219070	0	0	0	0	0.076	0	0.900	0.715	0.971
IL6	NFKB1	9606.ENSP00000385675	9606.ENSP00000226574	0	0	0	0	0.086	0	0.900	0.644	0.964
IL6	MAPK3	9606.ENSP00000385675	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.741	0.973
IL6	STAT3	9606.ENSP00000385675	9606.ENSP00000264657	0	0	0	0	0	0.182	0.900	0.917	0.992
IL6	MMP3	9606.ENSP00000385675	9606.ENSP00000299855	0	0	0	0	0.112	0	0.900	0.768	0.977
IL6	MMP1	9606.ENSP00000385675	9606.ENSP00000322788	0	0	0	0	0.154	0	0.900	0.710	0.973
IL6	PTPN11	9606.ENSP00000385675	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0.601	0.958
IL6	JAK1	9606.ENSP00000385675	9606.ENSP00000343204	0	0	0	0	0.062	0.189	0.900	0.744	0.978
IL6	TLR9	9606.ENSP00000385675	9606.ENSP00000353874	0	0	0	0	0	0	0	0.920	0.920
IL6	STAT1	9606.ENSP00000385675	9606.ENSP00000354394	0	0	0	0	0.062	0.117	0.900	0.846	0.985
IL6	PTGS2	9606.ENSP00000385675	9606.ENSP00000356438	0	0	0	0	0.312	0	0	0.878	0.913
IL6	JUN	9606.ENSP00000385675	9606.ENSP00000360266	0	0	0	0	0.052	0	0.900	0.822	0.981
IL6	MMP9	9606.ENSP00000385675	9606.ENSP00000361405	0	0	0	0	0.075	0	0.900	0.861	0.986
IL6	TLR4	9606.ENSP00000385675	9606.ENSP00000363089	0	0	0	0	0.081	0	0	0.937	0.940
IL6	IL6ST	9606.ENSP00000385675	9606.ENSP00000370698	0	0	0	0	0.052	0.974	0.900	0.988	0.999
IL6	JAK2	9606.ENSP00000385675	9606.ENSP00000371067	0	0	0	0	0.064	0	0.900	0.892	0.989
IL6	RELA	9606.ENSP00000385675	9606.ENSP00000384273	0	0	0	0	0	0.270	0.900	0.707	0.976
IL6	VAV1	9606.ENSP00000385675	9606.ENSP00000472929	0	0	0	0	0	0	0.900	0.395	0.936
IL6	JAK3	9606.ENSP00000385675	9606.ENSP00000391676	0	0	0	0	0.062	0	0.900	0.619	0.961
IL6	TYK2	9606.ENSP00000385675	9606.ENSP00000431885	0	0	0	0	0	0	0.900	0.645	0.963
IL6	VEGFA	9606.ENSP00000385675	9606.ENSP00000478570	0	0	0	0	0.063	0	0.900	0.879	0.987
IL6	TNF	9606.ENSP00000385675	9606.ENSP00000398698	0	0	0	0	0.125	0	0.900	0.941	0.994
IL6ST	MAPK1	9606.ENSP00000370698	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.298	0.926
IL6ST	MAPK3	9606.ENSP00000370698	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.267	0.923
IL6ST	STAT3	9606.ENSP00000370698	9606.ENSP00000264657	0	0	0	0	0.064	0.317	0.900	0.819	0.986
IL6ST	PTPN11	9606.ENSP00000370698	9606.ENSP00000340944	0	0	0	0	0.062	0.878	0.900	0.824	0.997
IL6ST	JAK1	9606.ENSP00000370698	9606.ENSP00000343204	0	0	0	0	0.090	0.879	0.900	0.873	0.998
IL6ST	STAT1	9606.ENSP00000370698	9606.ENSP00000354394	0	0	0	0	0	0.422	0.900	0.761	0.985
IL6ST	VAV1	9606.ENSP00000370698	9606.ENSP00000472929	0	0	0	0	0	0.270	0.900	0	0.923
IL6ST	JAK3	9606.ENSP00000370698	9606.ENSP00000391676	0	0	0	0	0.062	0.376	0.800	0.427	0.924
IL6ST	TYK2	9606.ENSP00000370698	9606.ENSP00000431885	0	0	0	0	0	0.281	0.900	0.409	0.953
IL6ST	JAK2	9606.ENSP00000370698	9606.ENSP00000371067	0	0	0	0	0.062	0.814	0.900	0.473	0.989
INSR	RPS6KB1	9606.ENSP00000303830	9606.ENSP00000225577	0	0	0	0.558	0.056	0.119	0.900	0.579	0.932
INSR	PPP2CA	9606.ENSP00000303830	9606.ENSP00000418447	0	0	0	0	0	0.117	0.900	0.073	0.911
INSR	PTPN2	9606.ENSP00000303830	9606.ENSP00000311857	0	0	0	0	0.062	0.571	0.900	0.145	0.961
INSR	PTPN11	9606.ENSP00000303830	9606.ENSP00000340944	0	0	0	0	0.062	0.866	0.900	0.221	0.988
IRAK1	TNFRSF1A	9606.ENSP00000358997	9606.ENSP00000162749	0	0	0	0	0.063	0.182	0	0.908	0.923
IRAK1	NGFR	9606.ENSP00000358997	9606.ENSP00000172229	0	0	0	0	0	0.058	0.900	0.465	0.945
IRAK1	TAB1	9606.ENSP00000358997	9606.ENSP00000216160	0	0	0	0	0.088	0.239	0.900	0.702	0.976
IRAK1	NFKBIA	9606.ENSP00000358997	9606.ENSP00000216797	0	0	0	0	0	0.338	0.900	0.801	0.985
IRAK1	RIPK2	9606.ENSP00000358997	9606.ENSP00000220751	0	0	0	0.596	0	0.213	0.900	0.460	0.932
IRAK1	NFKB1	9606.ENSP00000358997	9606.ENSP00000226574	0	0	0	0	0.069	0.120	0.900	0.562	0.959
IRAK1	MAP3K7	9606.ENSP00000358997	9606.ENSP00000358335	0	0	0	0.564	0.053	0.839	0.900	0.704	0.988
IRAK1	RELA	9606.ENSP00000358997	9606.ENSP00000384273	0	0	0	0	0.083	0.056	0.900	0.552	0.956
IRAK1	IRAK4	9606.ENSP00000358997	9606.ENSP00000390651	0	0	0	0.754	0	0.890	0.900	0.991	0.991
IRAK1	TLR4	9606.ENSP00000358997	9606.ENSP00000363089	0	0	0	0	0	0.510	0.900	0.987	0.999
IRAK4	TAB1	9606.ENSP00000390651	9606.ENSP00000216160	0	0	0	0	0.065	0.163	0.800	0.674	0.942
IRAK4	TLR4	9606.ENSP00000390651	9606.ENSP00000363089	0	0	0	0	0.062	0.532	0.900	0.850	0.992
ITGA2B	PTK2B	9606.ENSP00000262407	9606.ENSP00000380638	0	0	0	0	0.062	0	0.900	0.073	0.905
ITGA2B	JAK1	9606.ENSP00000262407	9606.ENSP00000343204	0	0	0	0	0	0.075	0.900	0.113	0.910
ITGA2B	JAK3	9606.ENSP00000262407	9606.ENSP00000391676	0	0	0	0	0	0.075	0.900	0.140	0.913
ITGA2B	STAT5B	9606.ENSP00000262407	9606.ENSP00000293328	0	0	0	0	0.062	0	0.900	0.324	0.931
ITGA2B	SELP	9606.ENSP00000262407	9606.ENSP00000263686	0	0	0	0	0.098	0	0.500	0.873	0.937
ITGA2B	ITGB1	9606.ENSP00000262407	9606.ENSP00000379350	0	0	0	0	0.063	0.190	0.800	0.641	0.938
ITGA2B	LCK	9606.ENSP00000262407	9606.ENSP00000337825	0	0	0	0	0	0.075	0.900	0.534	0.953
ITGA4	VCAM1	9606.ENSP00000380227	9606.ENSP00000294728	0	0	0	0	0.049	0.093	0.900	0.989	0.999
ITGA4	PRKACA	9606.ENSP00000380227	9606.ENSP00000309591	0	0	0	0	0.062	0.213	0.900	0	0.919
ITGA4	PTK2	9606.ENSP00000380227	9606.ENSP00000341189	0	0	0	0	0.062	0.270	0.900	0.317	0.946
ITGA4	ITGAL	9606.ENSP00000380227	9606.ENSP00000349252	0	0	0	0.602	0.132	0	0.900	0.844	0.939
ITGA4	TGM2	9606.ENSP00000380227	9606.ENSP00000355330	0	0	0	0	0	0	0.900	0.112	0.907
ITGA4	SRC	9606.ENSP00000380227	9606.ENSP00000362680	0	0	0	0	0.062	0.077	0.900	0.434	0.944
ITGA4	ITGB1	9606.ENSP00000380227	9606.ENSP00000379350	0	0	0	0	0.063	0.844	0.900	0.990	0.999
ITGA4	PTK2B	9606.ENSP00000380227	9606.ENSP00000380638	0	0	0	0	0.090	0	0.900	0.196	0.920
ITGAL	VCAM1	9606.ENSP00000349252	9606.ENSP00000294728	0	0	0	0	0.062	0	0	0.949	0.951
ITGAL	VAV1	9606.ENSP00000349252	9606.ENSP00000472929	0	0	0	0	0.291	0	0.800	0.377	0.904
ITGAL	PTPRC	9606.ENSP00000349252	9606.ENSP00000411355	0	0	0	0	0.648	0.313	0	0.796	0.946
ITGAL	ITGB1	9606.ENSP00000349252	9606.ENSP00000379350	0	0	0	0	0.079	0.190	0.900	0.717	0.976
ITGB1	RPS6KB1	9606.ENSP00000379350	9606.ENSP00000225577	0	0	0	0	0.065	0	0.900	0.226	0.921
ITGB1	LGALS3	9606.ENSP00000379350	9606.ENSP00000254301	0	0	0	0	0.084	0.270	0	0.957	0.969
ITGB1	KDR	9606.ENSP00000379350	9606.ENSP00000263923	0	0	0	0	0.062	0.505	0.900	0.901	0.994
ITGB1	VCAM1	9606.ENSP00000379350	9606.ENSP00000294728	0	0	0	0	0.123	0.189	0.900	0.966	0.997
ITGB1	PRKACA	9606.ENSP00000379350	9606.ENSP00000309591	0	0	0	0	0.065	0	0.900	0	0.902
ITGB1	PTPN2	9606.ENSP00000379350	9606.ENSP00000311857	0	0	0	0	0.067	0.368	0.900	0.118	0.941
ITGB1	PTK2	9606.ENSP00000379350	9606.ENSP00000341189	0	0	0	0	0.102	0.790	0.900	0.974	0.999
ITGB1	TGM2	9606.ENSP00000379350	9606.ENSP00000355330	0	0	0	0	0.083	0.462	0.900	0.767	0.987
ITGB1	PLAU	9606.ENSP00000379350	9606.ENSP00000361850	0	0	0	0	0.102	0	0.900	0.297	0.931
ITGB1	SRC	9606.ENSP00000379350	9606.ENSP00000362680	0	0	0	0	0.064	0.070	0.900	0.869	0.987
ITGB1	TEK	9606.ENSP00000379350	9606.ENSP00000369375	0	0	0	0	0.062	0.077	0.900	0.443	0.945
ITGB1	PTPRC	9606.ENSP00000379350	9606.ENSP00000411355	0	0	0	0	0.143	0.182	0	0.876	0.905
ITGB1	PTK2B	9606.ENSP00000379350	9606.ENSP00000380638	0	0	0	0	0.102	0.426	0.900	0.450	0.967
ITGB1	PRKCA	9606.ENSP00000379350	9606.ENSP00000408695	0	0	0	0	0	0.495	0.600	0.876	0.972
ITGB1	VEGFA	9606.ENSP00000379350	9606.ENSP00000478570	0	0	0	0	0	0.141	0.900	0.767	0.978
ITK	PLCG1	9606.ENSP00000398655	9606.ENSP00000244007	0	0	0	0.546	0.063	0.516	0.900	0.964	0.972
ITK	ZAP70	9606.ENSP00000398655	9606.ENSP00000264972	0	0	0	0.675	0.684	0	0.900	0.807	0.975
ITK	LCK	9606.ENSP00000398655	9606.ENSP00000337825	0	0	0	0.856	0.408	0.213	0.900	0.826	0.955
ITK	SRC	9606.ENSP00000398655	9606.ENSP00000362680	0	0	0	0.838	0	0.270	0.900	0.716	0.932
ITK	SYK	9606.ENSP00000398655	9606.ENSP00000364907	0	0	0	0.665	0.203	0	0.900	0.771	0.938
ITK	YES1	9606.ENSP00000398655	9606.ENSP00000462468	0	0	0	0.842	0	0	0.900	0.315	0.904
ITK	LYN	9606.ENSP00000398655	9606.ENSP00000428924	0	0	0	0.858	0.062	0	0.900	0.519	0.909
ITK	PPIA	9606.ENSP00000398655	9606.ENSP00000419425	0	0	0	0	0	0.659	0	0.799	0.928
ITK	VAV1	9606.ENSP00000398655	9606.ENSP00000472929	0	0	0	0	0.119	0.121	0.900	0.963	0.996
JAK1	MAPK1	9606.ENSP00000343204	9606.ENSP00000215832	0	0	0	0.608	0.168	0.148	0.900	0.359	0.932
JAK1	MAPK14	9606.ENSP00000343204	9606.ENSP00000229795	0	0	0	0.597	0.063	0.148	0.900	0.390	0.925
JAK1	PDGFRA	9606.ENSP00000343204	9606.ENSP00000257290	0	0	0	0.558	0	0.279	0.900	0.324	0.934
JAK1	MAPK3	9606.ENSP00000343204	9606.ENSP00000263025	0	0	0	0.600	0.111	0.148	0.900	0.572	0.935
JAK1	STAT3	9606.ENSP00000343204	9606.ENSP00000264657	0	0	0	0	0.097	0.887	0.900	0.988	0.999
JAK1	STAT5B	9606.ENSP00000343204	9606.ENSP00000293328	0	0	0	0	0.089	0.759	0.900	0.899	0.997
JAK1	PRKCB	9606.ENSP00000343204	9606.ENSP00000305355	0	0	0	0.550	0	0.061	0.900	0.207	0.909
JAK1	MAP3K11	9606.ENSP00000343204	9606.ENSP00000309597	0	0	0	0.568	0	0	0.900	0.098	0.902
JAK1	PTPN2	9606.ENSP00000343204	9606.ENSP00000311857	0	0	0	0	0.062	0.300	0.900	0.836	0.987
JAK1	MAPK11	9606.ENSP00000343204	9606.ENSP00000333685	0	0	0	0.588	0.062	0.148	0.900	0.193	0.918
JAK1	LCK	9606.ENSP00000343204	9606.ENSP00000337825	0	0	0	0.681	0.052	0	0.900	0.469	0.915
JAK1	PTPN11	9606.ENSP00000343204	9606.ENSP00000340944	0	0	0	0	0.062	0.799	0.900	0.860	0.997
JAK1	PRKCD	9606.ENSP00000343204	9606.ENSP00000378217	0	0	0	0.561	0.063	0.117	0.900	0.286	0.920
JAK1	VAV1	9606.ENSP00000343204	9606.ENSP00000472929	0	0	0	0	0	0.056	0.900	0.284	0.926
JAK1	MAPK8	9606.ENSP00000343204	9606.ENSP00000378974	0	0	0	0.561	0.063	0.143	0.900	0.435	0.928
JAK1	JAK2	9606.ENSP00000343204	9606.ENSP00000371067	0	0	0	0.911	0.085	0.270	0.900	0.992	0.933
JAK1	SYK	9606.ENSP00000343204	9606.ENSP00000364907	0	0	0	0.643	0	0.213	0.900	0.544	0.933
JAK1	PTK2B	9606.ENSP00000343204	9606.ENSP00000380638	0	0	0	0.582	0.062	0.298	0.900	0.467	0.941
JAK1	TYK2	9606.ENSP00000343204	9606.ENSP00000431885	0	0	0	0.926	0.062	0.462	0.900	0.992	0.949
JAK1	JAK3	9606.ENSP00000343204	9606.ENSP00000391676	0	0	0	0.892	0.062	0.462	0.900	0.976	0.950
JAK1	PTPN6	9606.ENSP00000343204	9606.ENSP00000391592	0	0	0	0	0.062	0.483	0.900	0.451	0.969
JAK1	STAT1	9606.ENSP00000343204	9606.ENSP00000354394	0	0	0	0	0.082	0.711	0.900	0.990	0.999
JAK2	TNFRSF1A	9606.ENSP00000371067	9606.ENSP00000162749	0	0	0	0	0.049	0.497	0	0.833	0.913
JAK2	MAPK1	9606.ENSP00000371067	9606.ENSP00000215832	0	0	0	0.606	0.065	0.148	0.900	0.492	0.929
JAK2	NFKBIA	9606.ENSP00000371067	9606.ENSP00000216797	0	0	0	0	0.062	0.296	0.900	0.581	0.968
JAK2	NFKB1	9606.ENSP00000371067	9606.ENSP00000226574	0	0	0	0	0.090	0.120	0.900	0.412	0.946
